MFile 1 7 960 
MTrk    
0 Tempo 100000  
TrkEnd    
MTrk    
0 PrCh ch=6 p=53 
0 Meta TrkName "ATAC" 
994049 Off ch=3 n=19 v=0
994065 On ch=3 n=18 v=100
994138 Off ch=3 n=18 v=0
994172 On ch=3 n=25 v=100
994344 On ch=3 n=23 v=100
994420 Off ch=3 n=25 v=0
994441 On ch=3 n=22 v=100
994442 Off ch=3 n=23 v=0
994500 Off ch=3 n=22 v=0
995606 On ch=3 n=7 v=100
995873 Off ch=3 n=7 v=0
996001 On ch=3 n=7 v=100
996104 Off ch=3 n=7 v=0
996430 On ch=3 n=6 v=100
996589 Off ch=3 n=6 v=0
996600 On ch=3 n=14 v=100
996628 Off ch=3 n=14 v=0
996657 On ch=3 n=5 v=100
997002 Off ch=3 n=5 v=0
997011 On ch=3 n=19 v=100
997867 Off ch=3 n=19 v=0
998913 On ch=3 n=17 v=100
999290 On ch=3 n=16 v=100
999356 Off ch=3 n=17 v=0
999385 Off ch=3 n=16 v=0
999905 On ch=3 n=14 v=100
1000025 Off ch=3 n=14 v=0
1000513 On ch=3 n=31 v=100
1000513 On ch=3 n=31 v=100
1001068 Off ch=3 n=31 v=0
1001068 Off ch=3 n=31 v=0
1005659 On ch=3 n=14 v=100
1005667 On ch=3 n=15 v=100
1005802 Off ch=3 n=14 v=0
1005832 Off ch=3 n=15 v=0
1005967 On ch=3 n=6 v=100
1006099 Off ch=3 n=6 v=0
1006174 On ch=3 n=39 v=100
1006263 Off ch=3 n=39 v=0
1006266 On ch=3 n=17 v=100
1006520 Off ch=3 n=17 v=0
1006667 On ch=3 n=14 v=100
1007139 Off ch=3 n=14 v=0
1007901 On ch=3 n=31 v=100
1008078 Off ch=3 n=31 v=0
1008508 On ch=3 n=33 v=100
1008558 On ch=3 n=21 v=100
1008562 Off ch=3 n=33 v=0
1008819 On ch=3 n=23 v=100
1008822 Off ch=3 n=21 v=0
1008993 Off ch=3 n=23 v=0
1009001 On ch=3 n=36 v=100
1009094 Off ch=3 n=36 v=0
1009484 On ch=3 n=9 v=100
1009525 Off ch=3 n=9 v=0
1011018 On ch=3 n=15 v=100
1011186 On ch=3 n=21 v=100
1011187 Off ch=3 n=15 v=0
1011242 On ch=3 n=10 v=100
1011325 Off ch=3 n=21 v=0
1011496 Off ch=3 n=10 v=0
1011526 On ch=3 n=17 v=100
1011526 On ch=3 n=19 v=100
1011871 Off ch=3 n=17 v=0
1011918 Off ch=3 n=19 v=0
1013448 On ch=3 n=21 v=100
1013552 On ch=3 n=12 v=100
1013658 On ch=3 n=39 v=100
1013717 Off ch=3 n=21 v=0
1013752 Off ch=3 n=12 v=0
1013795 Off ch=3 n=39 v=0
1013844 On ch=3 n=11 v=100
1014210 On ch=3 n=13 v=100
1014259 Off ch=3 n=11 v=0
1014318 Off ch=3 n=13 v=0
1014320 On ch=3 n=17 v=100
1014729 On ch=3 n=16 v=100
1014770 Off ch=3 n=17 v=0
1015382 Off ch=3 n=16 v=0
1016588 On ch=3 n=29 v=100
1016592 On ch=3 n=21 v=100
1016661 Off ch=3 n=29 v=0
1016674 Off ch=3 n=21 v=0
1017414 On ch=3 n=27 v=100
1017735 On ch=3 n=34 v=100
1017834 Off ch=3 n=27 v=0
1017857 Off ch=3 n=34 v=0
1018311 On ch=3 n=9 v=100
1018772 Off ch=3 n=9 v=0
1019041 On ch=3 n=29 v=100
1019048 On ch=3 n=12 v=100
1019114 On ch=3 n=8 v=100
1019121 On ch=3 n=20 v=100
1019473 Off ch=3 n=8 v=0
1019479 Off ch=3 n=12 v=0
1019601 Off ch=3 n=20 v=0
1019624 Off ch=3 n=29 v=0
1020409 On ch=3 n=20 v=100
1020569 Off ch=3 n=20 v=0
1020571 On ch=3 n=7 v=100
1020916 Off ch=3 n=7 v=0
1020918 On ch=3 n=11 v=100
1021337 On ch=3 n=22 v=100
1021360 Off ch=3 n=11 v=0
1021564 Off ch=3 n=22 v=0
1022759 On ch=3 n=15 v=100
1022940 Off ch=3 n=15 v=0
1024378 On ch=3 n=26 v=100
1025171 Off ch=3 n=26 v=0
1025672 On ch=3 n=14 v=100
1025888 Off ch=3 n=14 v=0
1025966 On ch=3 n=14 v=100
1026035 On ch=3 n=30 v=100
1026073 Off ch=3 n=14 v=0
1026150 Off ch=3 n=30 v=0
1026796 On ch=3 n=41 v=100
1026796 On ch=3 n=52 v=100
1026813 On ch=3 n=33 v=100
1026895 Off ch=3 n=41 v=0
1026895 Off ch=3 n=33 v=0
1026928 Off ch=3 n=52 v=0
1026996 On ch=3 n=30 v=100
1027318 Off ch=3 n=30 v=0
1027671 On ch=3 n=13 v=100
1027830 Off ch=3 n=13 v=0
1027866 On ch=3 n=13 v=100
1028133 On ch=3 n=21 v=100
1028270 Off ch=3 n=13 v=0
1028570 Off ch=3 n=21 v=0
1028820 On ch=3 n=10 v=100
1029289 On ch=3 n=13 v=100
1029294 Off ch=3 n=10 v=0
1029519 On ch=3 n=14 v=100
1029521 Off ch=3 n=13 v=0
1029680 Off ch=3 n=14 v=0
1029682 On ch=3 n=10 v=100
1029969 Off ch=3 n=10 v=0
1030360 On ch=3 n=25 v=100
1030422 Off ch=3 n=25 v=0
1031722 On ch=3 n=10 v=100
1031879 Off ch=3 n=10 v=0
1031932 On ch=3 n=7 v=100
1032150 On ch=3 n=26 v=100
1032220 On ch=3 n=14 v=100
1032277 Off ch=3 n=7 v=0
1032792 Off ch=3 n=26 v=0
1032876 Off ch=3 n=14 v=0
1033988 On ch=3 n=45 v=100
1034105 Off ch=3 n=45 v=0
1035018 On ch=3 n=21 v=100
1035438 Off ch=3 n=21 v=0
1036328 On ch=3 n=25 v=100
1036370 On ch=3 n=22 v=100
1036517 Off ch=3 n=25 v=0
1036531 Off ch=3 n=22 v=0
1036617 On ch=3 n=25 v=100
1036654 Off ch=3 n=25 v=0
1036656 On ch=3 n=13 v=100
1036695 Off ch=3 n=13 v=0
1036701 On ch=3 n=27 v=100
1036751 On ch=3 n=29 v=100
1036768 Off ch=3 n=27 v=0
1036799 On ch=3 n=23 v=100
1036819 Off ch=3 n=29 v=0
1037002 Off ch=3 n=23 v=0
1037049 On ch=3 n=7 v=100
1037192 Off ch=3 n=7 v=0
1038376 On ch=3 n=33 v=100
1038376 On ch=3 n=41 v=100
1038386 On ch=3 n=34 v=100
1038485 Off ch=3 n=33 v=0
1038520 Off ch=3 n=41 v=0
1038523 On ch=3 n=10 v=100
1038592 Off ch=3 n=34 v=0
1038885 Off ch=3 n=10 v=0
1038886 On ch=3 n=13 v=100
1039141 Off ch=3 n=13 v=0
1039162 On ch=3 n=30 v=100
1039297 Off ch=3 n=30 v=0
1040191 On ch=3 n=22 v=100
1040256 Off ch=3 n=22 v=0
1040635 On ch=3 n=9 v=100
1040969 On ch=3 n=9 v=100
1041155 Off ch=3 n=9 v=0
1041977 Off ch=3 n=9 v=0
1042294 On ch=3 n=9 v=100
1042308 On ch=3 n=10 v=100
1042418 Off ch=3 n=9 v=0
1042534 Off ch=3 n=10 v=0
1043326 On ch=3 n=37 v=100
1043357 On ch=3 n=19 v=100
1043438 Off ch=3 n=37 v=0
1043442 Off ch=3 n=19 v=0
1043592 On ch=3 n=23 v=100
1043802 On ch=3 n=21 v=100
1043805 Off ch=3 n=23 v=0
1043932 Off ch=3 n=21 v=0
1044286 On ch=3 n=11 v=100
1044454 Off ch=3 n=11 v=0
1044627 On ch=3 n=40 v=100
1044744 Off ch=3 n=40 v=0
1044832 On ch=3 n=12 v=100
1045812 Off ch=3 n=12 v=0
1046556 On ch=3 n=38 v=100
1046638 Off ch=3 n=38 v=0
1046761 On ch=3 n=9 v=100
1046818 Off ch=3 n=9 v=0
1046824 On ch=3 n=7 v=100
1047398 On ch=3 n=39 v=100
1047425 Off ch=3 n=7 v=0
1047501 Off ch=3 n=39 v=0
1047689 On ch=3 n=10 v=100
1047738 On ch=3 n=16 v=100
1047738 Off ch=3 n=10 v=0
1047831 Off ch=3 n=16 v=0
1048359 On ch=3 n=14 v=100
1048521 Off ch=3 n=14 v=0
1048522 On ch=3 n=16 v=100
1048663 Off ch=3 n=16 v=0
1050084 On ch=3 n=9 v=100
1050273 Off ch=3 n=9 v=0
1051144 On ch=3 n=25 v=100
1051144 On ch=3 n=25 v=100
1051209 On ch=3 n=17 v=100
1051369 On ch=3 n=16 v=100
1051732 Off ch=3 n=17 v=0
1051751 Off ch=3 n=25 v=0
1051751 Off ch=3 n=25 v=0
1051803 On ch=3 n=11 v=100
1051922 Off ch=3 n=16 v=0
1052053 Off ch=3 n=11 v=0
1052092 On ch=3 n=18 v=100
1052180 Off ch=3 n=18 v=0
1052316 On ch=3 n=36 v=100
1052317 On ch=3 n=25 v=100
1052520 Off ch=3 n=25 v=0
1052560 Off ch=3 n=36 v=0
1054001 On ch=3 n=19 v=100
1054412 Off ch=3 n=19 v=0
1054416 On ch=3 n=4 v=100
1054946 Off ch=3 n=4 v=0
1054948 On ch=3 n=12 v=100
1055479 Off ch=3 n=12 v=0
1055611 On ch=3 n=24 v=100
1055807 On ch=3 n=19 v=100
1056000 On ch=3 n=24 v=100
1056155 Off ch=3 n=24 v=0
1056225 Off ch=3 n=19 v=0
1056255 Off ch=3 n=24 v=0
1056590 On ch=3 n=20 v=100
1056787 Off ch=3 n=20 v=0
1056802 On ch=3 n=9 v=100
1057267 Off ch=3 n=9 v=0
1057271 On ch=3 n=19 v=100
1057408 On ch=3 n=14 v=100
1057414 Off ch=3 n=19 v=0
1057611 Off ch=3 n=14 v=0
1059586 On ch=3 n=28 v=100
1059586 On ch=3 n=28 v=100
1059630 On ch=3 n=51 v=100
1059639 On ch=3 n=9 v=100
1059671 On ch=3 n=57 v=100
1059671 On ch=3 n=57 v=100
1059777 Off ch=3 n=28 v=0
1059777 Off ch=3 n=9 v=0
1059777 Off ch=3 n=28 v=0
1059803 Off ch=3 n=51 v=0
1059875 Off ch=3 n=57 v=0
1059875 Off ch=3 n=57 v=0
1060707 On ch=3 n=20 v=100
1060785 Off ch=3 n=20 v=0
1060789 On ch=3 n=5 v=100
1060943 Off ch=3 n=5 v=0
1061296 On ch=3 n=32 v=100
1061307 On ch=3 n=42 v=100
1061344 On ch=3 n=39 v=100
1061532 Off ch=3 n=32 v=0
1061562 Off ch=3 n=42 v=0
1061636 Off ch=3 n=39 v=0
1061670 On ch=3 n=62 v=100
1061670 On ch=3 n=62 v=100
1061774 On ch=3 n=48 v=100
1061823 On ch=3 n=6 v=100
1061857 On ch=3 n=44 v=100
1061958 Off ch=3 n=48 v=0
1061987 Off ch=3 n=62 v=0
1061987 Off ch=3 n=62 v=0
1061996 Off ch=3 n=6 v=0
1062037 Off ch=3 n=44 v=0
1062087 On ch=3 n=8 v=100
1062892 Off ch=3 n=8 v=0
1063332 On ch=3 n=6 v=100
1063681 Off ch=3 n=6 v=0
1063746 On ch=3 n=11 v=100
1063756 On ch=3 n=34 v=100
1063789 On ch=3 n=20 v=100
1063848 Off ch=3 n=11 v=0
1064049 Off ch=3 n=20 v=0
1064078 Off ch=3 n=34 v=0
1065455 On ch=3 n=20 v=100
1065753 Off ch=3 n=20 v=0
1065922 On ch=3 n=9 v=100
1066199 Off ch=3 n=9 v=0
1066204 On ch=3 n=11 v=100
1066742 Off ch=3 n=11 v=0
1066751 On ch=3 n=17 v=100
1067208 Off ch=3 n=17 v=0
1067304 On ch=3 n=24 v=100
1068083 On ch=3 n=31 v=100
1068105 Off ch=3 n=24 v=0
1068248 On ch=3 n=19 v=100
1068342 Off ch=3 n=31 v=0
1068342 Off ch=3 n=19 v=0
1068374 On ch=3 n=13 v=100
1068375 On ch=3 n=31 v=100
1068375 On ch=3 n=19 v=100
1068695 Off ch=3 n=31 v=0
1068799 Off ch=3 n=13 v=0
1068857 On ch=3 n=11 v=100
1068863 Off ch=3 n=19 v=0
1068978 Off ch=3 n=11 v=0
1069742 On ch=3 n=21 v=100
1069944 On ch=3 n=11 v=100
1069957 Off ch=3 n=21 v=0
1070376 On ch=3 n=8 v=100
1070376 Off ch=3 n=11 v=0
1070686 Off ch=3 n=8 v=0
1070688 On ch=3 n=9 v=100
1070776 On ch=3 n=26 v=100
1070818 Off ch=3 n=9 v=0
1070909 Off ch=3 n=26 v=0
1071765 On ch=3 n=24 v=100
1071881 Off ch=3 n=24 v=0
1071972 On ch=3 n=10 v=100
1072286 Off ch=3 n=10 v=0
1073520 On ch=3 n=17 v=100
1073690 Off ch=3 n=17 v=0
1074054 On ch=3 n=10 v=100
1074406 Off ch=3 n=10 v=0
1074924 On ch=3 n=21 v=100
1074981 On ch=3 n=30 v=100
1074988 Off ch=3 n=21 v=0
1075003 On ch=3 n=29 v=100
1075004 On ch=3 n=35 v=100
1075034 On ch=3 n=40 v=100
1075096 Off ch=3 n=30 v=0
1075158 Off ch=3 n=29 v=0
1075180 Off ch=3 n=35 v=0
1075211 Off ch=3 n=40 v=0
1075457 On ch=3 n=43 v=100
1075577 Off ch=3 n=43 v=0
1079116 On ch=3 n=13 v=100
1079453 Off ch=3 n=13 v=0
1079463 On ch=3 n=12 v=100
1079784 Off ch=3 n=12 v=0
1080318 On ch=3 n=21 v=100
1080359 Off ch=3 n=21 v=0
1082768 On ch=3 n=12 v=100
1082977 Off ch=3 n=12 v=0
1082980 On ch=3 n=7 v=100
1083082 Off ch=3 n=7 v=0
1083127 On ch=3 n=16 v=100
1083234 On ch=3 n=8 v=100
1083239 Off ch=3 n=16 v=0
1083327 Off ch=3 n=8 v=0
1083923 On ch=3 n=49 v=100
1084002 Off ch=3 n=49 v=0
1084030 On ch=3 n=49 v=100
1084097 On ch=3 n=12 v=100
1084099 Off ch=3 n=49 v=0
1084381 On ch=3 n=21 v=100
1084382 Off ch=3 n=12 v=0
1084535 Off ch=3 n=21 v=0
1085451 On ch=3 n=20 v=100
1085488 Off ch=3 n=20 v=0
1085499 On ch=3 n=4 v=100
1085715 On ch=3 n=31 v=100
1085716 Off ch=3 n=4 v=0
1085932 Off ch=3 n=31 v=0
1086190 On ch=3 n=12 v=100
1086563 On ch=3 n=14 v=100
1086566 Off ch=3 n=12 v=0
1086708 Off ch=3 n=14 v=0
1086939 On ch=3 n=8 v=100
1087244 Off ch=3 n=8 v=0
1087249 On ch=3 n=4 v=100
1087322 On ch=3 n=10 v=100
1087324 Off ch=3 n=4 v=0
1087426 Off ch=3 n=10 v=0
1087789 On ch=3 n=11 v=100
1087795 On ch=3 n=22 v=100
1087795 On ch=3 n=22 v=100
1087848 On ch=3 n=16 v=100
1088245 Off ch=3 n=11 v=0
1088275 On ch=3 n=10 v=100
1088298 Off ch=3 n=16 v=0
1088341 Off ch=3 n=22 v=0
1088341 Off ch=3 n=22 v=0
1088474 Off ch=3 n=10 v=0
1088512 On ch=3 n=6 v=100
1088738 Off ch=3 n=6 v=0
1088884 On ch=3 n=31 v=100
1089027 Off ch=3 n=31 v=0
1089453 On ch=3 n=13 v=100
1089615 Off ch=3 n=13 v=0
1090435 On ch=3 n=33 v=100
1090436 On ch=3 n=36 v=100
1090436 On ch=3 n=36 v=100
1090447 On ch=3 n=10 v=100
1090640 Off ch=3 n=10 v=0
1090654 Off ch=3 n=36 v=0
1090654 Off ch=3 n=36 v=0
1090695 On ch=3 n=19 v=100
1090703 Off ch=3 n=33 v=0
1090798 On ch=3 n=3 v=100
1090970 On ch=3 n=15 v=100
1090982 Off ch=3 n=19 v=0
1091202 Off ch=3 n=3 v=0
1091275 Off ch=3 n=15 v=0
1092422 On ch=3 n=8 v=100
1093033 On ch=3 n=16 v=100
1093040 Off ch=3 n=8 v=0
1093065 Off ch=3 n=16 v=0
1094077 On ch=3 n=17 v=100
1094342 On ch=3 n=9 v=100
1094367 Off ch=3 n=17 v=0
1094711 Off ch=3 n=9 v=0
1097010 On ch=3 n=34 v=100
1097123 Off ch=3 n=34 v=0
1097649 On ch=3 n=12 v=100
1098521 Off ch=3 n=12 v=0
1098609 On ch=3 n=17 v=100
1098647 On ch=3 n=22 v=100
1098688 Off ch=3 n=17 v=0
1098758 Off ch=3 n=22 v=0
1100093 On ch=3 n=10 v=100
1101006 Off ch=3 n=10 v=0
1101025 On ch=3 n=34 v=100
1101162 Off ch=3 n=34 v=0
1101764 On ch=3 n=29 v=100
1101877 On ch=3 n=33 v=100
1102080 Off ch=3 n=29 v=0
1102121 Off ch=3 n=33 v=0
1102839 On ch=3 n=21 v=100
1103069 Off ch=3 n=21 v=0
1103081 On ch=3 n=17 v=100
1103440 Off ch=3 n=17 v=0
1103444 On ch=3 n=25 v=100
1103605 Off ch=3 n=25 v=0
1103614 On ch=3 n=11 v=100
1103649 Off ch=3 n=11 v=0
1103687 On ch=3 n=31 v=100
1103696 On ch=3 n=22 v=100
1103755 Off ch=3 n=31 v=0
1103755 Off ch=3 n=22 v=0
1104440 On ch=3 n=27 v=100
1104656 Off ch=3 n=27 v=0
1105913 On ch=3 n=50 v=100
1105932 On ch=3 n=17 v=100
1105948 On ch=3 n=7 v=100
1105985 Off ch=3 n=50 v=0
1106041 On ch=3 n=14 v=100
1106044 Off ch=3 n=17 v=0
1106490 Off ch=3 n=7 v=0
1106582 Off ch=3 n=14 v=0
1108529 On ch=3 n=16 v=100
1108822 On ch=3 n=18 v=100
1108823 Off ch=3 n=16 v=0
1108943 On ch=3 n=32 v=100
1108958 Off ch=3 n=18 v=0
1108958 Off ch=3 n=32 v=0
1109011 On ch=3 n=18 v=100
1109011 On ch=3 n=32 v=100
1109282 On ch=3 n=16 v=100
1109282 On ch=3 n=16 v=100
1109307 Off ch=3 n=18 v=0
1109315 On ch=3 n=8 v=100
1109651 Off ch=3 n=32 v=0
1109651 Off ch=3 n=8 v=0
1109712 Off ch=3 n=16 v=0
1109712 Off ch=3 n=16 v=0
1110397 On ch=3 n=6 v=100
1110815 Off ch=3 n=6 v=0
1110890 On ch=3 n=29 v=100
1111069 On ch=3 n=10 v=100
1111152 Off ch=3 n=29 v=0
1111215 Off ch=3 n=10 v=0
1111233 On ch=3 n=12 v=100
1111317 Off ch=3 n=12 v=0
1112708 On ch=3 n=28 v=100
1113183 Off ch=3 n=28 v=0
1113818 On ch=3 n=13 v=100
1113818 On ch=3 n=22 v=100
1113868 Off ch=3 n=13 v=0
1113880 Off ch=3 n=22 v=0
1114764 On ch=3 n=34 v=100
1114774 On ch=3 n=8 v=100
1114820 Off ch=3 n=34 v=0
1115352 Off ch=3 n=8 v=0
1115375 On ch=3 n=17 v=100
1115882 Off ch=3 n=17 v=0
1115911 On ch=3 n=17 v=100
1116246 Off ch=3 n=17 v=0
1117091 On ch=3 n=14 v=100
1117091 On ch=3 n=33 v=100
1117356 Off ch=3 n=14 v=0
1117391 Off ch=3 n=33 v=0
1118320 On ch=3 n=27 v=100
1118343 On ch=3 n=9 v=100
1118461 Off ch=3 n=27 v=0
1119134 Off ch=3 n=9 v=0
1119136 On ch=3 n=16 v=100
1119289 Off ch=3 n=16 v=0
1120208 On ch=3 n=31 v=100
1120498 Off ch=3 n=31 v=0
1122087 On ch=3 n=34 v=100
1122239 Off ch=3 n=34 v=0
1122514 On ch=3 n=22 v=100
1122589 On ch=3 n=13 v=100
1122594 On ch=3 n=17 v=100
1122755 Off ch=3 n=22 v=0
1122755 Off ch=3 n=13 v=0
1122777 Off ch=3 n=17 v=0
1124440 On ch=3 n=45 v=100
1124526 On ch=3 n=30 v=100
1124567 On ch=3 n=25 v=100
1124596 On ch=3 n=38 v=100
1124736 Off ch=3 n=30 v=0
1124747 Off ch=3 n=45 v=0
1124747 Off ch=3 n=25 v=0
1124749 On ch=3 n=24 v=100
1124861 Off ch=3 n=38 v=0
1124959 On ch=3 n=14 v=100
1125132 Off ch=3 n=24 v=0
1125340 On ch=3 n=26 v=100
1125342 Off ch=3 n=14 v=0
1125415 Off ch=3 n=26 v=0
1125468 On ch=3 n=42 v=100
1125484 On ch=3 n=28 v=100
1125484 On ch=3 n=27 v=100
1125581 Off ch=3 n=28 v=0
1125590 Off ch=3 n=42 v=0
1125593 Off ch=3 n=27 v=0
1128549 On ch=3 n=6 v=100
1128549 On ch=3 n=51 v=100
1128716 Off ch=3 n=6 v=0
1128825 Off ch=3 n=51 v=0
1128876 On ch=3 n=17 v=100
1129002 On ch=3 n=18 v=100
1129120 Off ch=3 n=17 v=0
1129156 Off ch=3 n=18 v=0
1129686 On ch=3 n=9 v=100
1130826 Off ch=3 n=9 v=0
1130832 On ch=3 n=40 v=100
1130899 On ch=3 n=31 v=100
1130998 Off ch=3 n=40 v=0
1131202 Off ch=3 n=31 v=0
1132121 On ch=3 n=40 v=100
1132332 Off ch=3 n=40 v=0
1132658 On ch=3 n=35 v=100
1132821 Off ch=3 n=35 v=0
1132825 On ch=3 n=40 v=100
1132942 Off ch=3 n=40 v=0
1134557 On ch=3 n=35 v=100
1134759 Off ch=3 n=35 v=0
1136075 On ch=3 n=35 v=100
1136082 On ch=3 n=26 v=100
1136320 Off ch=3 n=26 v=0
1136418 Off ch=3 n=35 v=0
1136848 On ch=3 n=8 v=100
1136868 On ch=3 n=19 v=100
1136891 On ch=3 n=5 v=100
1136898 Off ch=3 n=8 v=0
1137083 Off ch=3 n=5 v=0
1137083 Off ch=3 n=19 v=0
1137820 On ch=3 n=26 v=100
1138020 Off ch=3 n=26 v=0
1139914 On ch=3 n=8 v=100
1140335 On ch=3 n=10 v=100
1140336 Off ch=3 n=8 v=0
1140861 Off ch=3 n=10 v=0
1140967 On ch=3 n=5 v=100
1141265 Off ch=3 n=5 v=0
1141549 On ch=3 n=2 v=100
1142750 Off ch=3 n=2 v=0
1142835 On ch=3 n=2 v=100
1144887 Off ch=3 n=2 v=0
1144919 On ch=3 n=29 v=100
1145166 Off ch=3 n=29 v=0
1145273 On ch=3 n=34 v=100
1145273 On ch=3 n=34 v=100
1145412 Off ch=3 n=34 v=0
1145412 Off ch=3 n=34 v=0
1145533 On ch=3 n=29 v=100
1145559 On ch=3 n=13 v=100
1145673 On ch=3 n=45 v=100
1145673 On ch=3 n=45 v=100
1145676 Off ch=3 n=29 v=0
1145690 Off ch=3 n=13 v=0
1145728 On ch=3 n=26 v=100
1145728 On ch=3 n=41 v=100
1145780 Off ch=3 n=26 v=0
1145834 Off ch=3 n=41 v=0
1145937 Off ch=3 n=45 v=0
1145937 Off ch=3 n=45 v=0
1146914 On ch=3 n=8 v=100
1147317 Off ch=3 n=8 v=0
1147318 On ch=3 n=10 v=100
1147565 On ch=3 n=17 v=100
1147565 Off ch=3 n=10 v=0
1147755 Off ch=3 n=17 v=0
1147759 On ch=3 n=6 v=100
1147898 Off ch=3 n=6 v=0
1148751 On ch=3 n=22 v=100
1148878 Off ch=3 n=22 v=0
1148907 On ch=3 n=12 v=100
1149142 Off ch=3 n=12 v=0
1149153 On ch=3 n=15 v=100
1149162 On ch=3 n=19 v=100
1149164 On ch=3 n=17 v=100
1149233 Off ch=3 n=17 v=0
1149234 Off ch=3 n=15 v=0
1149245 Off ch=3 n=19 v=0
1149426 On ch=3 n=20 v=100
1149546 Off ch=3 n=20 v=0
1150083 On ch=3 n=12 v=100
1150083 On ch=3 n=18 v=100
1150083 On ch=3 n=23 v=100
1150450 Off ch=3 n=12 v=0
1150540 Off ch=3 n=18 v=0
1150703 Off ch=3 n=23 v=0
1150868 On ch=3 n=24 v=100
1150998 On ch=3 n=20 v=100
1151201 Off ch=3 n=24 v=0
1151600 On ch=3 n=15 v=100
1151641 On ch=3 n=13 v=100
1151651 On ch=3 n=19 v=100
1151803 Off ch=3 n=20 v=0
1151969 Off ch=3 n=15 v=0
1152056 Off ch=3 n=13 v=0
1152118 Off ch=3 n=19 v=0
1153567 On ch=3 n=34 v=100
1153664 Off ch=3 n=34 v=0
1154068 On ch=3 n=40 v=100
1154191 On ch=3 n=14 v=100
1154221 On ch=3 n=21 v=100
1154221 On ch=3 n=26 v=100
1154222 On ch=3 n=12 v=100
1154317 Off ch=3 n=40 v=0
1154322 Off ch=3 n=14 v=0
1154332 Off ch=3 n=12 v=0
1154355 Off ch=3 n=21 v=0
1154413 Off ch=3 n=26 v=0
1155319 On ch=3 n=36 v=100
1155433 Off ch=3 n=36 v=0
1155743 On ch=3 n=10 v=100
1155967 On ch=3 n=48 v=100
1155967 On ch=3 n=48 v=100
1156056 Off ch=3 n=10 v=0
1156059 On ch=3 n=32 v=100
1156189 Off ch=3 n=32 v=0
1156210 Off ch=3 n=48 v=0
1156210 Off ch=3 n=48 v=0
1156752 On ch=3 n=31 v=100
1156877 Off ch=3 n=31 v=0
1157033 On ch=3 n=38 v=100
1157156 Off ch=3 n=38 v=0
1158026 On ch=3 n=27 v=100
1158026 On ch=3 n=40 v=100
1158031 On ch=3 n=18 v=100
1158078 Off ch=3 n=18 v=0
1158092 Off ch=3 n=27 v=0
1158151 Off ch=3 n=40 v=0
1159645 On ch=3 n=14 v=100
1159923 On ch=3 n=20 v=100
1159923 On ch=3 n=49 v=100
1159923 On ch=3 n=58 v=100
1159954 Off ch=3 n=14 v=0
1159966 Off ch=3 n=20 v=0
1160089 On ch=3 n=6 v=100
1160113 Off ch=3 n=49 v=0
1160136 Off ch=3 n=58 v=0
1160215 Off ch=3 n=6 v=0
1160594 On ch=3 n=10 v=100
1161154 On ch=3 n=47 v=100
1161175 Off ch=3 n=10 v=0
1161205 On ch=3 n=10 v=100
1161225 Off ch=3 n=47 v=0
1161768 Off ch=3 n=10 v=0
1166987 On ch=3 n=19 v=100
1167032 Off ch=3 n=19 v=0
1167244 On ch=3 n=46 v=100
1167394 On ch=3 n=43 v=100
1167396 Off ch=3 n=46 v=0
1167498 Off ch=3 n=43 v=0
1167638 On ch=3 n=26 v=100
1167726 On ch=3 n=41 v=100
1167726 On ch=3 n=41 v=100
1167762 Off ch=3 n=26 v=0
1167782 On ch=3 n=23 v=100
1168020 Off ch=3 n=23 v=0
1168040 On ch=3 n=28 v=100
1168044 Off ch=3 n=41 v=0
1168044 Off ch=3 n=41 v=0
1168084 Off ch=3 n=28 v=0
1169215 On ch=3 n=20 v=100
1169424 Off ch=3 n=20 v=0
1169435 On ch=3 n=50 v=100
1169458 On ch=3 n=31 v=100
1169491 On ch=3 n=26 v=100
1169518 On ch=3 n=54 v=100
1169648 Off ch=3 n=50 v=0
1169648 Off ch=3 n=31 v=0
1169649 Off ch=3 n=26 v=0
1169651 On ch=3 n=12 v=100
1169784 Off ch=3 n=54 v=0
1170797 On ch=3 n=36 v=100
1170812 Off ch=3 n=12 v=0
1170827 On ch=3 n=32 v=100
1170945 Off ch=3 n=36 v=0
1170967 Off ch=3 n=32 v=0
1172670 On ch=3 n=26 v=100
1172782 Off ch=3 n=26 v=0
1174823 On ch=3 n=31 v=100
1174885 On ch=3 n=38 v=100
1174885 On ch=3 n=38 v=100
1174919 Off ch=3 n=31 v=0
1174947 On ch=3 n=18 v=100
1175017 Off ch=3 n=18 v=0
1175025 On ch=3 n=24 v=100
1175111 Off ch=3 n=38 v=0
1175111 Off ch=3 n=38 v=0
1175128 Off ch=3 n=24 v=0
1175172 On ch=3 n=16 v=100
1175360 On ch=3 n=13 v=100
1175384 Off ch=3 n=16 v=0
1175927 Off ch=3 n=13 v=0
1177597 On ch=3 n=15 v=100
1177812 Off ch=3 n=15 v=0
1179102 On ch=3 n=24 v=100
1179145 On ch=3 n=23 v=100
1179157 On ch=3 n=12 v=100
1179157 Off ch=3 n=24 v=0
1179214 Off ch=3 n=23 v=0
1179583 Off ch=3 n=12 v=0
1180998 On ch=3 n=12 v=100
1181000 On ch=3 n=39 v=100
1181066 On ch=3 n=15 v=100
1181066 Off ch=3 n=12 v=0
1181074 Off ch=3 n=39 v=0
1181181 Off ch=3 n=15 v=0
1182128 On ch=3 n=34 v=100
1182171 Off ch=3 n=34 v=0
1182219 On ch=3 n=34 v=100
