MFile 1 7 960 
MTrk    
0 Tempo 100000  
TrkEnd    
MTrk    
0 PrCh ch=6 p=53 
0 Meta TrkName "ATAC" 
356760 Off ch=3 n=22 v=0
356760 Off ch=3 n=22 v=0
357044 On ch=3 n=7 v=100
357690 Off ch=3 n=7 v=0
357691 On ch=3 n=5 v=100
358714 Off ch=3 n=5 v=0
358715 On ch=3 n=6 v=100
358716 On ch=3 n=25 v=100
359070 On ch=3 n=43 v=100
359144 Off ch=3 n=6 v=0
359195 Off ch=3 n=25 v=0
359461 Off ch=3 n=43 v=0
359692 On ch=3 n=21 v=100
359692 On ch=3 n=21 v=100
359708 On ch=3 n=13 v=100
359821 Off ch=3 n=13 v=0
359833 On ch=3 n=4 v=100
359857 Off ch=3 n=21 v=0
359857 Off ch=3 n=21 v=0
360067 Off ch=3 n=4 v=0
360167 On ch=3 n=5 v=100
360225 On ch=3 n=1 v=100
360227 Off ch=3 n=5 v=0
360723 On ch=3 n=3 v=100
360742 Off ch=3 n=1 v=0
361076 On ch=3 n=3 v=100
361180 On ch=3 n=4 v=100
361197 Off ch=3 n=3 v=0
361381 On ch=3 n=3 v=100
361468 On ch=3 n=4 v=100
361513 Off ch=3 n=3 v=0
361684 On ch=3 n=3 v=100
361690 Off ch=3 n=4 v=0
361818 Off ch=3 n=3 v=0
361988 On ch=3 n=2 v=100
362048 Off ch=3 n=4 v=0
362083 On ch=3 n=3 v=100
362167 Off ch=3 n=3 v=0
362414 On ch=3 n=3 v=100
362476 Off ch=3 n=2 v=0
362531 Off ch=3 n=3 v=0
363229 Off ch=3 n=3 v=0
363231 On ch=3 n=27 v=100
363358 Off ch=3 n=27 v=0
363491 On ch=3 n=22 v=100
363678 Off ch=3 n=22 v=0
363763 On ch=3 n=19 v=100
363778 On ch=3 n=21 v=100
363856 Off ch=3 n=21 v=0
363862 Off ch=3 n=19 v=0
363923 On ch=3 n=7 v=100
364719 On ch=3 n=5 v=100
364720 Off ch=3 n=7 v=0
365303 On ch=3 n=7 v=100
365467 Off ch=3 n=5 v=0
365668 Off ch=3 n=7 v=0
365685 On ch=3 n=28 v=100
366416 Off ch=3 n=28 v=0
367573 On ch=3 n=19 v=100
367629 Off ch=3 n=19 v=0
368109 On ch=3 n=9 v=100
368224 Off ch=3 n=9 v=0
368320 On ch=3 n=24 v=100
368438 Off ch=3 n=24 v=0
368825 On ch=3 n=8 v=100
369099 On ch=3 n=20 v=100
369215 Off ch=3 n=8 v=0
369239 Off ch=3 n=20 v=0
369524 On ch=3 n=5 v=100
369747 On ch=3 n=12 v=100
369779 Off ch=3 n=5 v=0
369789 On ch=3 n=5 v=100
370107 Off ch=3 n=12 v=0
370107 Off ch=3 n=5 v=0
370116 On ch=3 n=2 v=100
370162 Off ch=3 n=2 v=0
372772 On ch=3 n=8 v=100
372836 On ch=3 n=5 v=100
372842 Off ch=3 n=8 v=0
373451 Off ch=3 n=5 v=0
373452 On ch=3 n=12 v=100
373808 On ch=3 n=33 v=100
373822 On ch=3 n=16 v=100
373915 Off ch=3 n=12 v=0
373917 On ch=3 n=2 v=100
373935 Off ch=3 n=33 v=0
373939 Off ch=3 n=16 v=0
374075 On ch=3 n=42 v=100
374140 Off ch=3 n=2 v=0
374143 On ch=3 n=6 v=100
374257 Off ch=3 n=42 v=0
374296 On ch=3 n=6 v=100
374296 Off ch=3 n=6 v=0
375614 On ch=3 n=8 v=100
375620 Off ch=3 n=6 v=0
378034 On ch=3 n=18 v=100
378055 On ch=3 n=12 v=100
378058 Off ch=3 n=8 v=0
378107 Off ch=3 n=18 v=0
378107 Off ch=3 n=12 v=0
378151 On ch=3 n=18 v=100
378151 On ch=3 n=12 v=100
378267 Off ch=3 n=18 v=0
378296 On ch=3 n=34 v=100
378525 Off ch=3 n=12 v=0
378769 On ch=3 n=16 v=100
378769 On ch=3 n=22 v=100
379086 Off ch=3 n=34 v=0
379167 Off ch=3 n=16 v=0
379227 Off ch=3 n=22 v=0
380400 On ch=3 n=4 v=100
382536 On ch=3 n=1 v=100
382540 Off ch=3 n=4 v=0
383235 On ch=3 n=19 v=100
383283 Off ch=3 n=1 v=0
383298 On ch=3 n=2 v=100
383425 Off ch=3 n=19 v=0
384068 Off ch=3 n=2 v=0
384070 On ch=3 n=3 v=100
385146 Off ch=3 n=3 v=0
385624 On ch=3 n=9 v=100
386089 Off ch=3 n=9 v=0
387328 On ch=3 n=18 v=100
387365 On ch=3 n=4 v=100
387650 Off ch=3 n=18 v=0
387654 Off ch=3 n=4 v=0
387793 On ch=3 n=22 v=100
387793 On ch=3 n=8 v=100
388027 On ch=3 n=5 v=100
388027 Off ch=3 n=8 v=0
388076 Off ch=3 n=22 v=0
388116 Off ch=3 n=5 v=0
388151 On ch=3 n=5 v=100
389768 Off ch=3 n=5 v=0
389794 On ch=3 n=3 v=100
390663 Off ch=3 n=3 v=0
391953 On ch=3 n=3 v=100
392184 On ch=3 n=22 v=100
392184 Off ch=3 n=3 v=0
392265 Off ch=3 n=22 v=0
392958 On ch=3 n=49 v=100
393045 Off ch=3 n=49 v=0
393900 On ch=3 n=50 v=100
394168 On ch=3 n=42 v=100
394439 Off ch=3 n=50 v=0
394450 Off ch=3 n=42 v=0
394708 On ch=3 n=3 v=100
394861 On ch=3 n=1 v=100
394861 Off ch=3 n=3 v=0
397000 On ch=3 n=5 v=100
397004 Off ch=3 n=1 v=0
397288 Off ch=3 n=5 v=0
397800 On ch=3 n=17 v=100
397900 On ch=3 n=23 v=100
397903 Off ch=3 n=17 v=0
398120 Off ch=3 n=23 v=0
398161 On ch=3 n=23 v=100
398464 Off ch=3 n=23 v=0
398573 On ch=3 n=9 v=100
399484 On ch=3 n=6 v=100
399485 Off ch=3 n=9 v=0
400973 Off ch=3 n=6 v=0
400982 On ch=3 n=11 v=100
401177 Off ch=3 n=11 v=0
401179 On ch=3 n=8 v=100
401535 On ch=3 n=6 v=100
401536 Off ch=3 n=8 v=0
402717 Off ch=3 n=6 v=0
404529 On ch=3 n=2 v=100
404651 On ch=3 n=29 v=100
404716 Off ch=3 n=2 v=0
405286 Off ch=3 n=29 v=0
405320 On ch=3 n=5 v=100
405355 Off ch=3 n=5 v=0
435770 On ch=3 n=8 v=100
436010 On ch=3 n=19 v=100
436016 Off ch=3 n=8 v=0
436542 Off ch=3 n=19 v=0
436577 On ch=3 n=4 v=100
437052 On ch=3 n=6 v=100
437055 Off ch=3 n=4 v=0
437442 On ch=3 n=38 v=100
437498 On ch=3 n=11 v=100
437501 Off ch=3 n=6 v=0
437509 Off ch=3 n=38 v=0
438599 Off ch=3 n=11 v=0
438945 On ch=3 n=8 v=100
439021 Off ch=3 n=8 v=0
439023 On ch=3 n=7 v=100
440249 Off ch=3 n=7 v=0
445086 On ch=3 n=2 v=100
445805 On ch=3 n=20 v=100
445814 On ch=3 n=22 v=100
445821 On ch=3 n=10 v=100
445838 Off ch=3 n=2 v=0
446159 On ch=3 n=5 v=100
446167 Off ch=3 n=10 v=0
446253 Off ch=3 n=20 v=0
446329 Off ch=3 n=22 v=0
446854 Off ch=3 n=5 v=0
446906 On ch=3 n=5 v=100
447054 On ch=3 n=22 v=100
447078 Off ch=3 n=5 v=0
447107 On ch=3 n=22 v=100
447137 On ch=3 n=33 v=100
447137 On ch=3 n=33 v=100
447164 On ch=3 n=16 v=100
447195 On ch=3 n=23 v=100
447204 On ch=3 n=15 v=100
447473 Off ch=3 n=22 v=0
447514 Off ch=3 n=16 v=0
447516 Off ch=3 n=22 v=0
447584 Off ch=3 n=33 v=0
447584 Off ch=3 n=33 v=0
447595 Off ch=3 n=15 v=0
447646 Off ch=3 n=23 v=0
449431 On ch=3 n=22 v=100
449508 On ch=3 n=56 v=100
449538 Off ch=3 n=22 v=0
449548 On ch=3 n=28 v=100
449548 On ch=3 n=28 v=100
449575 On ch=3 n=33 v=100
449575 On ch=3 n=33 v=100
449580 On ch=3 n=26 v=100
449719 Off ch=3 n=56 v=0
449876 Off ch=3 n=26 v=0
449879 Off ch=3 n=28 v=0
449879 Off ch=3 n=28 v=0
449952 Off ch=3 n=33 v=0
449952 Off ch=3 n=33 v=0
450129 On ch=3 n=10 v=100
450434 On ch=3 n=18 v=100
450448 Off ch=3 n=10 v=0
450537 On ch=3 n=6 v=100
450540 Off ch=3 n=18 v=0
450932 Off ch=3 n=6 v=0
450965 On ch=3 n=39 v=100
451159 On ch=3 n=3 v=100
451218 Off ch=3 n=39 v=0
452894 Off ch=3 n=3 v=0
452955 On ch=3 n=3 v=100
453473 Off ch=3 n=3 v=0
454711 On ch=3 n=25 v=100
454837 Off ch=3 n=25 v=0
455880 On ch=3 n=28 v=100
456013 Off ch=3 n=28 v=0
456029 On ch=3 n=22 v=100
456031 On ch=3 n=14 v=100
456170 Off ch=3 n=14 v=0
456185 Off ch=3 n=22 v=0
456233 On ch=3 n=17 v=100
456501 Off ch=3 n=17 v=0
457337 On ch=3 n=36 v=100
457413 On ch=3 n=26 v=100
457631 Off ch=3 n=36 v=0
457635 Off ch=3 n=26 v=0
457833 On ch=3 n=6 v=100
458203 On ch=3 n=22 v=100
458221 Off ch=3 n=6 v=0
458237 On ch=3 n=17 v=100
458265 On ch=3 n=34 v=100
458346 Off ch=3 n=17 v=0
458347 Off ch=3 n=22 v=0
458397 On ch=3 n=16 v=100
458518 Off ch=3 n=34 v=0
458521 Off ch=3 n=16 v=0
459199 On ch=3 n=22 v=100
459272 Off ch=3 n=22 v=0
460432 On ch=3 n=35 v=100
460450 On ch=3 n=36 v=100
460590 Off ch=3 n=35 v=0
460628 On ch=3 n=23 v=100
460756 Off ch=3 n=36 v=0
460960 On ch=3 n=16 v=100
461022 Off ch=3 n=23 v=0
461031 On ch=3 n=21 v=100
461404 Off ch=3 n=16 v=0
461699 Off ch=3 n=21 v=0
462153 On ch=3 n=30 v=100
462328 Off ch=3 n=30 v=0
462921 On ch=3 n=20 v=100
463015 Off ch=3 n=20 v=0
468809 On ch=3 n=16 v=100
468862 Off ch=3 n=16 v=0
471411 On ch=3 n=2 v=100
472271 Off ch=3 n=2 v=0
472272 On ch=3 n=5 v=100
473932 On ch=3 n=3 v=100
473933 Off ch=3 n=5 v=0
474173 On ch=3 n=4 v=100
474178 Off ch=3 n=3 v=0
474676 On ch=3 n=5 v=100
474678 Off ch=3 n=4 v=0
475596 Off ch=3 n=5 v=0
476125 On ch=3 n=24 v=100
476150 On ch=3 n=6 v=100
476218 Off ch=3 n=24 v=0
476256 Off ch=3 n=6 v=0
476258 On ch=3 n=6 v=100
476713 Off ch=3 n=6 v=0
476714 On ch=3 n=10 v=100
476892 On ch=3 n=2 v=100
476896 Off ch=3 n=10 v=0
477028 On ch=3 n=17 v=100
477034 Off ch=3 n=2 v=0
477091 On ch=3 n=2 v=100
477104 Off ch=3 n=17 v=0
477204 Off ch=3 n=2 v=0
477223 On ch=3 n=55 v=100
477477 On ch=3 n=40 v=100
477539 Off ch=3 n=55 v=0
477792 Off ch=3 n=40 v=0
478287 On ch=3 n=25 v=100
478426 Off ch=3 n=25 v=0
478940 On ch=3 n=15 v=100
479313 Off ch=3 n=15 v=0
479649 On ch=3 n=14 v=100
480666 Off ch=3 n=14 v=0
480689 On ch=3 n=10 v=100
480857 On ch=3 n=35 v=100
480946 Off ch=3 n=10 v=0
481252 On ch=3 n=16 v=100
481367 On ch=3 n=14 v=100
481694 Off ch=3 n=14 v=0
481697 Off ch=3 n=35 v=0
481700 On ch=3 n=6 v=100
481715 Off ch=3 n=16 v=0
482636 On ch=3 n=6 v=100
482650 Off ch=3 n=6 v=0
484810 Off ch=3 n=6 v=0
490180 On ch=3 n=5 v=100
490909 Off ch=3 n=5 v=0
491417 On ch=3 n=27 v=100
491488 Off ch=3 n=27 v=0
491604 On ch=3 n=62 v=100
491617 Off ch=3 n=62 v=0
491692 On ch=3 n=44 v=100
491692 On ch=3 n=62 v=100
491760 Off ch=3 n=44 v=0
491798 Off ch=3 n=62 v=0
493281 On ch=3 n=60 v=100
493439 Off ch=3 n=60 v=0
499748 On ch=3 n=35 v=100
499808 On ch=3 n=17 v=100
499828 On ch=3 n=7 v=100
499837 Off ch=3 n=35 v=0
499838 Off ch=3 n=17 v=0
500683 Off ch=3 n=7 v=0
503276 On ch=3 n=5 v=100
503567 Off ch=3 n=5 v=0
506341 On ch=3 n=4 v=100
506358 On ch=3 n=51 v=100
506517 On ch=3 n=6 v=100
506645 Off ch=3 n=4 v=0
507085 Off ch=3 n=51 v=0
507417 Off ch=3 n=6 v=0
508607 On ch=3 n=8 v=100
509198 On ch=3 n=16 v=100
509221 Off ch=3 n=8 v=0
509330 Off ch=3 n=16 v=0
509347 On ch=3 n=6 v=100
510257 Off ch=3 n=6 v=0
510583 On ch=3 n=1 v=100
511509 Off ch=3 n=1 v=0
511558 On ch=3 n=1 v=100
512183 Off ch=3 n=1 v=0
514787 On ch=3 n=37 v=100
514789 On ch=3 n=32 v=100
515053 Off ch=3 n=32 v=0
515172 Off ch=3 n=37 v=0
516014 On ch=3 n=28 v=100
516048 On ch=3 n=41 v=100
516366 Off ch=3 n=28 v=0
516523 On ch=3 n=32 v=100
516645 Off ch=3 n=41 v=0
516665 Off ch=3 n=32 v=0
520974 On ch=3 n=25 v=100
520979 On ch=3 n=37 v=100
521058 On ch=3 n=24 v=100
521263 Off ch=3 n=25 v=0
521362 Off ch=3 n=37 v=0
521362 Off ch=3 n=24 v=0
522350 On ch=3 n=3 v=100
523483 Off ch=3 n=3 v=0
523500 On ch=3 n=48 v=100
523611 Off ch=3 n=48 v=0
524315 On ch=3 n=26 v=100
524424 Off ch=3 n=26 v=0
524492 On ch=3 n=44 v=100
524562 Off ch=3 n=44 v=0
527662 On ch=3 n=5 v=100
527866 Off ch=3 n=5 v=0
527909 On ch=3 n=8 v=100
529418 Off ch=3 n=8 v=0
530185 On ch=3 n=15 v=100
530191 On ch=3 n=5 v=100
530228 Off ch=3 n=15 v=0
531919 Off ch=3 n=5 v=0
533124 On ch=3 n=26 v=100
533272 Off ch=3 n=26 v=0
535474 On ch=3 n=24 v=100
535475 On ch=3 n=29 v=100
535553 Off ch=3 n=24 v=0
535567 Off ch=3 n=29 v=0
535592 On ch=3 n=21 v=100
535751 Off ch=3 n=21 v=0
538944 On ch=3 n=21 v=100
539041 Off ch=3 n=21 v=0
540232 On ch=3 n=8 v=100
540290 Off ch=3 n=8 v=0
542784 On ch=3 n=19 v=100
542883 Off ch=3 n=19 v=0
543100 On ch=3 n=22 v=100
543774 Off ch=3 n=22 v=0
544022 On ch=3 n=23 v=100
544109 Off ch=3 n=23 v=0
544740 On ch=3 n=11 v=100
545712 Off ch=3 n=11 v=0
545717 On ch=3 n=9 v=100
546579 Off ch=3 n=9 v=0
546591 On ch=3 n=28 v=100
546603 On ch=3 n=12 v=100
546751 Off ch=3 n=28 v=0
546751 Off ch=3 n=12 v=0
546879 On ch=3 n=28 v=100
546894 On ch=3 n=23 v=100
546996 On ch=3 n=26 v=100
546997 On ch=3 n=16 v=100
547020 Off ch=3 n=28 v=0
547356 Off ch=3 n=23 v=0
547359 Off ch=3 n=16 v=0
547469 Off ch=3 n=26 v=0
547647 On ch=3 n=5 v=100
549284 Off ch=3 n=5 v=0
550362 On ch=3 n=15 v=100
550429 Off ch=3 n=15 v=0
550481 On ch=3 n=39 v=100
550548 Off ch=3 n=39 v=0
551473 On ch=3 n=18 v=100
551585 On ch=3 n=14 v=100
551949 Off ch=3 n=18 v=0
552094 Off ch=3 n=14 v=0
553185 On ch=3 n=35 v=100
553224 On ch=3 n=18 v=100
553260 Off ch=3 n=18 v=0
553262 Off ch=3 n=35 v=0
553569 On ch=3 n=4 v=100
555219 Off ch=3 n=4 v=0
555286 On ch=3 n=16 v=100
555300 On ch=3 n=21 v=100
555362 Off ch=3 n=16 v=0
555362 Off ch=3 n=21 v=0
555364 On ch=3 n=19 v=100
555629 Off ch=3 n=19 v=0
555630 On ch=3 n=27 v=100
555630 On ch=3 n=35 v=100
555828 Off ch=3 n=27 v=0
555867 Off ch=3 n=35 v=0
557040 On ch=3 n=6 v=100
559392 Off ch=3 n=6 v=0
559395 On ch=3 n=3 v=100
559740 On ch=3 n=38 v=100
559762 Off ch=3 n=3 v=0
560070 Off ch=3 n=38 v=0
560384 On ch=3 n=19 v=100
560534 Off ch=3 n=19 v=0
560817 On ch=3 n=34 v=100
560826 Off ch=3 n=34 v=0
560931 On ch=3 n=34 v=100
561486 Off ch=3 n=34 v=0
561896 On ch=3 n=25 v=100
562158 Off ch=3 n=25 v=0
562253 On ch=3 n=21 v=100
562784 On ch=3 n=5 v=100
562795 Off ch=3 n=21 v=0
563705 Off ch=3 n=5 v=0
568219 On ch=3 n=5 v=100
568761 Off ch=3 n=5 v=0
569312 On ch=3 n=1 v=100
570306 On ch=3 n=1 v=100
570308 Off ch=3 n=1 v=0
570600 Off ch=3 n=1 v=0
583393 On ch=3 n=46 v=100
583394 On ch=3 n=36 v=100
583501 Off ch=3 n=36 v=0
583644 Off ch=3 n=46 v=0
584381 On ch=3 n=34 v=100
584420 On ch=3 n=48 v=100
584421 On ch=3 n=38 v=100
584430 Off ch=3 n=34 v=0
584547 Off ch=3 n=38 v=0
584681 Off ch=3 n=48 v=0
585449 On ch=3 n=38 v=100
585450 On ch=3 n=49 v=100
585557 Off ch=3 n=38 v=0
585706 Off ch=3 n=49 v=0
586476 On ch=3 n=38 v=100
586477 On ch=3 n=49 v=100
586584 Off ch=3 n=38 v=0
586733 Off ch=3 n=49 v=0
587180 On ch=3 n=34 v=100
587219 On ch=3 n=48 v=100
587220 On ch=3 n=37 v=100
587229 Off ch=3 n=34 v=0
587328 Off ch=3 n=37 v=0
587473 Off ch=3 n=48 v=0
587922 On ch=3 n=34 v=100
587961 On ch=3 n=48 v=100
587962 On ch=3 n=37 v=100
587971 Off ch=3 n=34 v=0
588070 Off ch=3 n=37 v=0
588215 Off ch=3 n=48 v=0
588949 On ch=3 n=34 v=100
588988 On ch=3 n=48 v=100
588989 On ch=3 n=38 v=100
588998 Off ch=3 n=34 v=0
589115 Off ch=3 n=38 v=0
589249 Off ch=3 n=48 v=0
590018 On ch=3 n=47 v=100
590019 On ch=3 n=37 v=100
590127 Off ch=3 n=37 v=0
590271 Off ch=3 n=47 v=0
591044 On ch=3 n=38 v=100
591152 Off ch=3 n=38 v=0
591748 On ch=3 n=34 v=100
591788 On ch=3 n=39 v=100
591797 Off ch=3 n=34 v=0
591914 Off ch=3 n=39 v=0
592493 On ch=3 n=34 v=100
592533 On ch=3 n=37 v=100
592542 Off ch=3 n=34 v=0
592641 Off ch=3 n=37 v=0
593558 On ch=3 n=38 v=100
593666 Off ch=3 n=38 v=0
594262 On ch=3 n=34 v=100
594302 On ch=3 n=40 v=100
594311 Off ch=3 n=34 v=0
594442 Off ch=3 n=40 v=0
595340 On ch=3 n=39 v=100
595451 Off ch=3 n=39 v=0
596332 On ch=3 n=34 v=100
596372 On ch=3 n=38 v=100
596381 Off ch=3 n=34 v=0
596498 Off ch=3 n=38 v=0
597077 On ch=3 n=34 v=100
597117 On ch=3 n=38 v=100
597126 Off ch=3 n=34 v=0
597243 Off ch=3 n=38 v=0
597822 On ch=3 n=34 v=100
597862 On ch=3 n=37 v=100
597871 Off ch=3 n=34 v=0
597970 Off ch=3 n=37 v=0
598884 On ch=3 n=39 v=100
598995 Off ch=3 n=39 v=0
599590 On ch=3 n=36 v=100
599631 On ch=3 n=37 v=100
599640 Off ch=3 n=36 v=0
599739 Off ch=3 n=37 v=0
600618 On ch=3 n=34 v=100
600657 On ch=3 n=42 v=100
600658 On ch=3 n=37 v=100
600667 Off ch=3 n=34 v=0
600784 Off ch=3 n=37 v=0
600915 Off ch=3 n=42 v=0
601648 On ch=3 n=34 v=100
601687 On ch=3 n=42 v=100
601688 On ch=3 n=38 v=100
601697 Off ch=3 n=34 v=0
601814 Off ch=3 n=38 v=0
601945 Off ch=3 n=42 v=0
602716 On ch=3 n=40 v=100
602717 On ch=3 n=38 v=100
602825 Off ch=3 n=38 v=0
602827 On ch=3 n=3 v=100
602870 Off ch=3 n=40 v=0
604035 Off ch=3 n=3 v=0
604203 On ch=3 n=35 v=100
604272 On ch=3 n=36 v=100
604273 On ch=3 n=25 v=100
604361 Off ch=3 n=25 v=0
604377 Off ch=3 n=35 v=0
604415 Off ch=3 n=36 v=0
605629 On ch=3 n=25 v=100
605752 Off ch=3 n=25 v=0
605803 On ch=3 n=14 v=100
605899 On ch=3 n=15 v=100
605910 Off ch=3 n=14 v=0
606218 Off ch=3 n=15 v=0
606253 On ch=3 n=15 v=100
606394 Off ch=3 n=15 v=0
606405 On ch=3 n=11 v=100
607050 Off ch=3 n=11 v=0
607614 On ch=3 n=7 v=100
608701 On ch=3 n=23 v=100
608768 On ch=3 n=36 v=100
608769 On ch=3 n=26 v=100
608780 Off ch=3 n=7 v=0
609109 Off ch=3 n=23 v=0
609113 Off ch=3 n=26 v=0
609252 Off ch=3 n=36 v=0
612374 On ch=3 n=20 v=100
612418 Off ch=3 n=20 v=0
612419 On ch=3 n=7 v=100
612562 On ch=3 n=20 v=100
612608 On ch=3 n=9 v=100
612612 Off ch=3 n=7 v=0
612894 Off ch=3 n=20 v=0
612917 Off ch=3 n=9 v=0
613224 On ch=3 n=5 v=100
613233 On ch=3 n=32 v=100
613331 Off ch=3 n=5 v=0
613342 On ch=3 n=8 v=100
613353 On ch=3 n=41 v=100
613454 Off ch=3 n=8 v=0
613455 On ch=3 n=13 v=100
613455 Off ch=3 n=32 v=0
613637 Off ch=3 n=41 v=0
614069 On ch=3 n=7 v=100
614081 Off ch=3 n=13 v=0
615349 On ch=3 n=6 v=100
615352 On ch=3 n=28 v=100
615354 Off ch=3 n=7 v=0
615518 Off ch=3 n=6 v=0
615620 Off ch=3 n=28 v=0
615904 On ch=3 n=8 v=100
615970 On ch=3 n=22 v=100
615987 Off ch=3 n=8 v=0
615989 On ch=3 n=8 v=100
616134 Off ch=3 n=22 v=0
616640 Off ch=3 n=8 v=0
616700 On ch=3 n=18 v=100
616784 Off ch=3 n=18 v=0
616927 On ch=3 n=22 v=100
617016 On ch=3 n=17 v=100
617025 Off ch=3 n=22 v=0
617184 On ch=3 n=21 v=100
617255 Off ch=3 n=17 v=0
617279 Off ch=3 n=21 v=0
617629 On ch=3 n=4 v=100
617991 Off ch=3 n=4 v=0
618030 On ch=3 n=3 v=100
618360 On ch=3 n=9 v=100
618365 Off ch=3 n=3 v=0
618534 Off ch=3 n=9 v=0
620222 On ch=3 n=25 v=100
620222 On ch=3 n=25 v=100
620252 On ch=3 n=6 v=100
620571 Off ch=3 n=6 v=0
620632 Off ch=3 n=25 v=0
620632 Off ch=3 n=25 v=0
621602 On ch=3 n=30 v=100
621624 Off ch=3 n=30 v=0
621676 On ch=3 n=30 v=100
621696 On ch=3 n=12 v=100
621721 Off ch=3 n=30 v=0
621809 Off ch=3 n=12 v=0
621974 On ch=3 n=2 v=100
623803 Off ch=3 n=2 v=0
626549 On ch=3 n=28 v=100
626733 Off ch=3 n=28 v=0
633352 On ch=3 n=14 v=100
634316 On ch=3 n=34 v=100
634375 Off ch=3 n=14 v=0
634387 Off ch=3 n=34 v=0
634669 On ch=3 n=13 v=100
634669 On ch=3 n=32 v=100
634970 Off ch=3 n=13 v=0
635009 Off ch=3 n=32 v=0
636808 On ch=3 n=24 v=100
637078 Off ch=3 n=24 v=0
637090 On ch=3 n=10 v=100
637660 Off ch=3 n=10 v=0
639665 On ch=3 n=22 v=100
639869 Off ch=3 n=22 v=0
640570 On ch=3 n=14 v=100
640705 On ch=3 n=50 v=100
640757 On ch=3 n=55 v=100
640782 On ch=3 n=28 v=100
640783 Off ch=3 n=14 v=0
640787 On ch=3 n=20 v=100
640978 Off ch=3 n=20 v=0
640979 Off ch=3 n=50 v=0
640980 Off ch=3 n=55 v=0
641002 Off ch=3 n=28 v=0
641145 On ch=3 n=5 v=100
644006 Off ch=3 n=5 v=0
651522 On ch=3 n=22 v=100
651691 Off ch=3 n=22 v=0
652631 On ch=3 n=5 v=100
652926 Off ch=3 n=5 v=0
654925 On ch=3 n=23 v=100
654951 On ch=3 n=13 v=100
654976 On ch=3 n=8 v=100
655133 Off ch=3 n=8 v=0
655138 Off ch=3 n=23 v=0
655139 Off ch=3 n=13 v=0
656128 On ch=3 n=6 v=100
656360 Off ch=3 n=6 v=0
656441 On ch=3 n=46 v=100
656487 On ch=3 n=24 v=100
656487 On ch=3 n=24 v=100
656507 On ch=3 n=37 v=100
656507 On ch=3 n=37 v=100
656510 On ch=3 n=15 v=100
656544 Off ch=3 n=46 v=0
656752 Off ch=3 n=15 v=0
656766 Off ch=3 n=24 v=0
656766 Off ch=3 n=24 v=0
656792 Off ch=3 n=37 v=0
656792 Off ch=3 n=37 v=0
656883 On ch=3 n=37 v=100
656904 Off ch=3 n=37 v=0
657354 On ch=3 n=36 v=100
658059 On ch=3 n=28 v=100
658122 Off ch=3 n=36 v=0
658163 On ch=3 n=40 v=100
658165 On ch=3 n=11 v=100
658264 Off ch=3 n=28 v=0
658289 Off ch=3 n=11 v=0
658306 Off ch=3 n=40 v=0
659698 On ch=3 n=10 v=100
659978 Off ch=3 n=10 v=0
661054 On ch=3 n=25 v=100
661075 On ch=3 n=21 v=100
661194 Off ch=3 n=25 v=0
661199 Off ch=3 n=21 v=0
661323 On ch=3 n=5 v=100
661840 On ch=3 n=33 v=100
661847 Off ch=3 n=5 v=0
661857 On ch=3 n=5 v=100
661973 Off ch=3 n=33 v=0
661977 On ch=3 n=12 v=100
662007 Off ch=3 n=5 v=0
662038 Off ch=3 n=12 v=0
663026 On ch=3 n=22 v=100
663191 Off ch=3 n=22 v=0
663200 On ch=3 n=25 v=100
663369 Off ch=3 n=25 v=0
663452 On ch=3 n=45 v=100
663680 Off ch=3 n=45 v=0
663785 On ch=3 n=20 v=100
663867 Off ch=3 n=20 v=0
663994 On ch=3 n=26 v=100
664047 Off ch=3 n=26 v=0
664066 On ch=3 n=28 v=100
664190 On ch=3 n=30 v=100
664199 Off ch=3 n=28 v=0
664350 On ch=3 n=31 v=100
664379 Off ch=3 n=30 v=0
664384 On ch=3 n=24 v=100
664495 Off ch=3 n=31 v=0
664497 Off ch=3 n=24 v=0
666752 On ch=3 n=6 v=100
667114 Off ch=3 n=6 v=0
667147 On ch=3 n=8 v=100
667356 Off ch=3 n=8 v=0
667530 On ch=3 n=20 v=100
667620 Off ch=3 n=20 v=0
668324 On ch=3 n=40 v=100
668410 Off ch=3 n=40 v=0
669257 On ch=3 n=35 v=100
669257 On ch=3 n=25 v=100
669356 On ch=3 n=26 v=100
669560 Off ch=3 n=25 v=0
669682 Off ch=3 n=35 v=0
669684 Off ch=3 n=26 v=0
669739 On ch=3 n=37 v=100
669754 Off ch=3 n=37 v=0
669820 On ch=3 n=37 v=100
669884 On ch=3 n=31 v=100
670065 Off ch=3 n=37 v=0
670065 Off ch=3 n=31 v=0
670106 On ch=3 n=31 v=100
670106 On ch=3 n=37 v=100
670144 On ch=3 n=41 v=100
670274 Off ch=3 n=31 v=0
670323 Off ch=3 n=37 v=0
670449 Off ch=3 n=41 v=0
670483 On ch=3 n=41 v=100
670531 Off ch=3 n=41 v=0
670577 On ch=3 n=41 v=100
670666 Off ch=3 n=41 v=0
670696 On ch=3 n=41 v=100
670773 Off ch=3 n=41 v=0
671220 On ch=3 n=29 v=100
671506 Off ch=3 n=29 v=0
671854 On ch=3 n=53 v=100
672602 Off ch=3 n=53 v=0
673018 On ch=3 n=19 v=100
673128 On ch=3 n=34 v=100
673131 Off ch=3 n=19 v=0
673192 Off ch=3 n=34 v=0
673384 On ch=3 n=5 v=100
673440 On ch=3 n=13 v=100
673488 Off ch=3 n=5 v=0
